screening_month,screening_date,ticker,name,composite_score,turnaround_status,signal_volume_dryness,signal_accumulation,signal_short_covering,signal_pbr_low,signal_dividend_yield,signal_relative_strength,signal_volatility_squeeze,signal_volume_surge,signal_ma_breakout,signal_short_term_breakout,signal_relative_strength_accel,signal_accumulation_accel,excluded,exclude_reason,buy_date,buy_price,reached_5pct,days_to_5pct,reached_7pct,days_to_7pct,reached_10pct,days_to_10pct,max_drawdown_pct
2023-12,20231201,161390,한국타이어앤테크놀로지,66.4,watching,0.0,100.0,100.0,33.3,52.9,97.1,74.0,0.0,100.0,85.9307359307359,32.715435494170066,0.0,False,,20231204,45300.0,True,1,False,,False,,-5.19
2023-12,20231201,195940,HK이노엔,66.2,watching,6.5,100.0,100.0,50.0,29.4,96.2,39.4,3.3791286594327876,56.925142188588474,46.11111111111114,19.37838287208306,0.0,False,,20231204,40250.0,True,16,True,16,True,17,-2.48
2023-12,20231201,003490,대한항공,66.0,watching,43.2,95.5,64.3,64.7,90.0,40.6,58.7,5.118522306799278,89.08088835030645,83.76623376623378,12.19409792750871,18.274136855201704,False,,20231204,22600.0,True,9,True,27,False,,-2.21
2023-12,20231201,006800,미래에셋증권,65.0,watching,0.0,90.1,100.0,72.5,,58.4,70.2,24.880314711368015,93.10176125244621,67.54966887417218,29.181546371648004,0.0,False,,20231204,7109.0,True,7,True,12,False,,-7.01
2024-01,20240101,097950,CJ제일제당,78.9,confirmed_turnaround,32.4,100.0,100.0,90.2,92.2,50.4,94.1,0.0,100.0,96.93251533742334,13.009063744970753,74.98694676773574,False,,20240102,320500.0,False,,False,,False,,-12.01
2024-01,20240101,302440,SK바이오사이언스,78.2,confirmed_turnaround,60.0,94.1,75.4,93.1,,48.8,89.2,21.537677778994077,100.0,100.0,38.58319388634763,88.4779533342824,False,,20240102,71700.0,False,,False,,False,,-12.83
2024-01,20240101,139480,이마트,77.7,confirmed_turnaround,38.1,100.0,100.0,90.2,96.1,66.7,52.9,0.0,70.40458721068948,74.59727385377946,91.66283104546021,66.77443850404958,False,,20240102,76000.0,True,19,True,19,True,23,-11.58
2024-01,20240101,009900,명신산업,75.0,confirmed_turnaround,55.8,100.0,39.4,93.5,,47.4,99.0,3.3208232239587985,100.0,88.68894601542415,37.7517569183748,50.07449249588428,False,,20240102,19060.0,False,,False,,False,,-14.74
2024-01,20240101,042700,한미반도체,74.7,confirmed_turnaround,85.3,100.0,100.0,0.0,,58.6,91.2,28.810435370175764,84.99143928752167,65.30920060331823,56.037976071190386,100.0,False,,20240102,61700.0,True,27,True,27,True,27,-17.18
2024-01,20240101,000880,한화,74.4,confirmed_turnaround,37.1,82.6,100.0,86.3,78.4,48.5,99.0,6.535275599492785,100.0,97.10424710424711,5.876730631238461,100.0,False,,20240102,25650.0,True,20,True,22,True,22,-11.11
2024-01,20240101,319660,피에스케이,73.7,confirmed_turnaround,15.4,92.7,100.0,86.5,75.7,80.9,67.6,0.0,95.33965746408283,100.0,38.908024225905955,50.17301739884531,False,,20240102,21100.0,True,29,False,,False,,-7.44
2024-01,20240101,004020,현대제철,73.3,confirmed_turnaround,61.1,100.0,100.0,52.9,,23.0,88.2,0.0,91.36436920596528,97.95361527967259,37.82799061650783,100.0,False,,20240102,36250.0,False,,False,,False,,-14.48
2024-01,20240101,035420,NAVER,72.0,confirmed_turnaround,28.0,82.1,100.0,78.4,94.1,66.9,75.5,0.0,100.0,95.57522123893804,29.51552780867396,53.93831451507971,False,,20240102,222500.0,True,7,False,,False,,-10.74
2024-01,20240101,316140,우리금융지주,70.5,confirmed_turnaround,52.7,100.0,57.8,51.4,,49.1,99.0,0.0,88.93722109667766,98.46625766871163,42.85074185513045,68.38597702513721,False,,20240102,12850.0,True,19,True,21,True,22,-3.66
2024-01,20240101,222080,SFA넥셀,69.9,confirmed_turnaround,0.0,96.1,75.7,68.6,,93.9,91.2,0.0,98.30283376413317,72.1030042918455,23.085627401618584,56.94628461689075,False,,20240102,11080.0,True,3,False,,False,,-15.16
2024-01,20240101,138930,BNK금융지주,69.5,confirmed_turnaround,33.2,100.0,80.0,54.9,,43.3,98.0,84.29326320876186,64.51379380891686,94.45983379501385,47.39774731867947,58.704148580622174,False,,20240102,7110.0,True,19,True,22,True,22,-3.94
2024-01,20240101,096770,SK이노베이션,69.5,confirmed_turnaround,66.9,62.3,82.4,92.2,,22.6,99.0,0.0,52.29344867024266,51.125401929260406,83.57039685133628,100.0,False,,20240102,139800.0,False,,False,,False,,-23.1
2024-01,20240101,090430,아모레퍼시픽,69.5,confirmed_turnaround,69.1,52.4,95.6,82.4,,71.8,57.8,0.0,100.0,100.0,61.757627743778585,100.0,False,,20240102,144800.0,False,,False,,False,,-19.2
2024-01,20240101,012330,현대모비스,69.3,confirmed_turnaround,37.7,100.0,100.0,72.5,52.9,28.3,66.7,0.0,78.81955968580596,100.0,38.74782159411423,100.0,False,,20240102,235000.0,False,,False,,False,,-15.74
2024-01,20240101,009450,경동나비엔,67.7,confirmed_turnaround,5.4,100.0,50.0,84.3,80.4,59.7,98.0,0.0,28.110871079316805,58.25242718446603,55.76699785423007,100.0,False,,20240102,47200.0,True,15,True,19,False,,-7.73
2024-01,20240101,039030,이오테크닉스,67.7,confirmed_turnaround,54.7,87.6,74.2,11.8,,82.9,94.1,0.0,27.15663521117506,51.565268753691676,100.0,81.69240128449464,False,,20240102,152900.0,True,5,True,13,True,13,-6.41
2024-01,20240101,402340,SK스퀘어,66.9,confirmed_turnaround,37.2,100.0,82.3,0.0,,96.8,78.4,0.0,100.0,100.0,65.36041883211348,66.60452213337685,False,,20240102,52000.0,True,23,True,23,True,23,-10.19
2024-01,20240101,010620,HD현대미포,66.7,confirmed_turnaround,58.5,100.0,72.1,19.6,,47.2,85.3,21.374006272304356,100.0,100.0,50.88020444980247,100.0,False,,20240102,84800.0,False,,False,,False,,-26.89
2024-01,20240101,074600,원익QnC,65.9,confirmed_turnaround,22.2,87.4,94.2,66.7,47.1,53.0,78.4,8.231084556179608,85.12241054613936,97.40034662045062,72.77252456658164,100.0,False,,20240102,29200.0,True,0,True,0,True,0,-6.85
2024-01,20240101,031980,피에스케이홀딩스,65.2,confirmed_turnaround,51.7,83.1,,3.9,,100.0,89.2,0.0,18.921436862361755,7.099697885196435,85.62280264384066,100.0,False,,20240102,26950.0,True,14,True,14,True,15,-11.69
2024-01,20240101,093370,후성,82.8,watching,56.9,100.0,72.7,90.2,81.5,74.4,98.0,0.0,100.0,95.86092715231786,32.575373426585905,27.333423748738706,False,,20240102,11572.0,False,,False,,False,,-31.82
2024-01,20240101,071050,한국금융지주,79.5,watching,48.9,100.0,100.0,76.5,52.9,75.6,79.4,19.48021554178377,100.0,84.20221169036338,21.04489686175033,12.175694189084329,False,,20240102,60300.0,True,22,True,22,True,22,-11.44
2024-01,20240101,251270,넷마블,79.3,watching,9.5,100.0,100.0,78.4,,100.0,99.0,0.0,100.0,85.78595317725757,60.9776073122872,4.285696317321652,False,,20240102,57200.0,True,7,True,19,True,27,-5.24
2024-01,20240101,011170,롯데케미칼,77.6,watching,49.4,100.0,67.2,86.3,,65.7,87.3,0.0,88.90426352688606,71.09471094710948,0.0,0.0,False,,20240102,153200.0,False,,False,,False,,-24.28
2024-01,20240101,017800,현대엘리베이터,76.4,watching,74.8,100.0,81.5,64.7,,28.9,91.2,0.0,31.59755410141418,55.80678314491265,14.167806003109309,0.0,False,,20240102,44100.0,False,,False,,False,,-12.02
2024-01,20240101,377300,카카오페이,76.3,watching,39.1,87.1,78.9,81.0,,90.0,87.3,0.0,100.0,96.4753272910373,63.445260526772195,30.757270760748707,False,,20240102,48550.0,True,7,True,7,True,7,-6.69
2024-01,20240101,016380,KG스틸,75.8,watching,0.0,100.0,100.0,92.2,88.9,70.3,94.1,0.0,100.0,62.57796257796257,36.002724662602525,10.68979797200252,False,,20240102,8840.0,False,,False,,False,,-18.1
2024-01,20240101,009150,삼성전기,74.9,watching,9.5,99.0,100.0,84.3,76.5,62.4,99.0,0.0,100.0,97.40259740259738,4.402854277059179,0.0,False,,20240102,153200.0,False,,False,,False,,-11.81
2024-01,20240101,006800,미래에셋증권,74.6,watching,46.8,90.6,96.0,72.5,,86.6,47.1,0.0,100.0,99.34554973821989,50.03793899457194,0.0,False,,20240102,7477.0,True,20,True,20,True,22,-14.78
2024-01,20240101,002790,아모레퍼시픽홀딩스,74.6,watching,44.8,96.0,98.1,90.2,,20.2,90.2,0.0,57.139015207080284,59.90566037735846,36.81763705364528,7.859105345406873,False,,20240102,29200.0,False,,False,,False,,-16.1
2024-01,20240101,036930,주성엔지니어링,74.4,watching,47.5,100.0,100.0,5.9,,100.0,93.1,0.0,100.0,64.04341926729984,57.067848051764635,12.64148326426092,False,,20240102,34150.0,True,17,True,17,True,17,-21.23
2024-01,20240101,018260,삼성에스디에스,73.1,watching,0.0,100.0,98.2,68.6,78.4,84.7,92.2,0.0,100.0,94.18604651162788,0.0,24.70978010416681,False,,20240102,168400.0,False,,False,,False,,-12.11
2024-01,20240101,000080,하이트진로,71.8,watching,30.7,100.0,72.5,76.5,,67.7,72.5,22.53704094227271,88.62827009998631,79.74413646055439,0.0,0.0,False,,20240102,22500.0,False,,False,,False,,-7.78
2024-01,20240101,035720,카카오,71.5,watching,9.7,83.2,100.0,72.5,,100.0,77.5,0.0,100.0,94.53551912568308,48.82162037801964,13.592568013975429,False,,20240102,54300.0,True,0,True,4,True,6,-5.16
2024-01,20240101,005290,동진쎄미켐,71.1,watching,1.6,100.0,96.7,58.8,54.9,82.8,99.0,0.0,100.0,92.9936305732484,27.764729455037006,14.06811785583463,False,,20240102,38550.0,True,0,True,0,True,2,-2.46
2024-01,20240101,008930,한미사이언스,70.9,watching,44.7,70.0,100.0,74.5,74.5,85.4,57.8,10.273580881047684,100.0,100.0,83.3351464662709,0.0,False,,20240102,39200.0,True,1,True,9,True,9,-6.25
2024-01,20240101,121600,나노신소재,69.2,watching,72.3,97.3,83.3,29.4,,30.2,84.3,0.0,28.885827894868175,27.65957446808514,64.76983311801023,0.0,False,,20240102,120000.0,True,5,False,,False,,-21.5
2024-01,20240101,011780,금호석유화학,68.5,watching,48.9,100.0,100.0,90.2,70.6,32.7,3.9,0.0,82.94272519314596,60.818307905686595,41.16025880614528,0.0,False,,20240102,131100.0,True,24,True,26,False,,-17.77
2024-01,20240101,001040,CJ,68.4,watching,35.5,100.0,22.2,66.7,76.5,73.5,98.0,0.0,100.0,74.37185929648237,0.0,0.0,False,,20240102,93600.0,True,6,True,6,True,22,-9.62
2024-01,20240101,039490,키움증권,68.1,watching,31.4,81.3,100.0,88.2,74.5,48.1,53.9,14.474921626910383,99.91971970538023,62.7906976744186,76.03159456066983,0.0,False,,20240102,98300.0,True,22,True,22,True,22,-7.22
2024-01,20240101,034020,두산에너빌리티,67.5,watching,36.2,100.0,86.4,47.1,,26.0,99.0,0.0,100.0,98.43260188087775,11.084475656719842,42.106793676126955,False,,20240102,15900.0,False,,False,,False,,-10.06
2024-01,20240101,294870,IPARK현대산업개발,67.3,watching,0.0,98.3,100.0,63.8,61.7,100.0,37.3,0.0,100.0,59.11949685534594,53.01965877534632,0.0,False,,20240102,14530.0,True,6,True,6,True,17,-4.2
2024-01,20240101,052690,한전기술,67.3,watching,48.1,100.0,100.0,37.3,,6.0,99.0,0.0,95.75471698113208,73.32317073170735,0.0,0.0,False,,20240102,61800.0,True,3,True,3,True,9,-0.32
2024-01,20240101,365340,성일하이텍,67.0,watching,35.6,100.0,80.4,86.7,,50.9,19.6,0.0,96.90841847248429,81.04056437389772,83.67478132711976,0.0,False,,20240102,109100.0,False,,False,,False,,-19.8
2024-01,20240101,035600,KG이니시스,66.6,watching,0.0,100.0,97.8,88.2,90.2,68.5,20.6,0.0,97.79229171809875,34.15340086830682,0.0,0.0,False,,20240102,12000.0,True,7,True,7,False,,-4.08
2024-01,20240101,145020,휴젤,66.3,watching,32.6,80.3,98.3,51.0,,49.5,82.4,8.724847939569463,87.8381161609227,68.63237139272272,0.0,0.0,False,,20240102,148000.0,True,1,True,1,True,7,-0.61
2024-01,20240101,078600,대주전자재료,65.7,watching,71.1,100.0,82.5,27.5,,19.2,66.7,0.0,100.0,68.5466377440347,100.0,0.0,False,,20240102,86400.0,False,,False,,False,,-21.53
2024-01,20240101,006280,녹십자,65.3,watching,0.0,69.9,100.0,94.1,,72.5,72.5,0.0,100.0,100.0,4.084824756260888,13.707920425685796,False,,20240102,125400.0,False,,False,,False,,-14.19
2024-01,20240101,003550,LG,65.2,watching,0.0,100.0,100.0,92.2,90.2,44.3,28.4,0.0,86.4958848565405,86.40996602491505,53.68983879332019,0.0,False,,20240102,85700.0,True,22,True,22,True,27,-16.92
2024-02,20240201,251270,넷마블,90.9,confirmed_turnaround,78.8,100.0,100.0,78.4,,100.0,85.3,100.0,84.24604545659393,57.86061588330632,0.0,100.0,False,,20240202,56600.0,True,0,True,0,True,4,-0.53
2024-02,20240201,034020,두산에너빌리티,75.2,confirmed_turnaround,50.0,100.0,97.5,49.0,,61.9,85.3,24.32965308304397,53.330446824291926,80.3247970018738,50.46940201158341,100.0,False,,20240202,15400.0,True,12,True,12,True,23,-1.49
2024-02,20240201,004020,현대제철,73.0,confirmed_turnaround,48.5,100.0,100.0,68.6,,51.4,51.0,100.0,32.96885233971326,76.77595628415297,95.10188608214195,100.0,False,,20240202,35200.0,True,3,False,,False,,-8.66
2024-02,20240201,000150,두산,69.1,confirmed_turnaround,90.4,73.4,51.5,45.1,,100.0,41.2,100.0,59.97790774479432,100.0,100.0,100.0,False,,20240202,97900.0,True,11,True,21,True,21,-8.48
2024-02,20240201,081660,미스토홀딩스,69.0,confirmed_turnaround,35.2,100.0,100.0,72.5,,28.2,60.8,0.0,78.62453796863173,93.8347718865598,0.0,66.57475037687742,False,,20240202,40050.0,False,,False,,False,,-4.12
2024-02,20240201,259960,크래프톤,66.7,confirmed_turnaround,14.5,92.0,100.0,52.0,,100.0,36.3,61.681181028902884,74.56940035924313,89.70251716247134,100.0,100.0,False,,20240202,215000.0,True,5,True,6,True,6,-2.33
2024-02,20240201,001040,CJ,65.9,confirmed_turnaround,58.0,97.8,45.6,60.8,72.5,57.3,44.1,79.70785042999827,67.48549386589225,100.0,79.0518772489563,100.0,False,,20240202,100600.0,True,3,True,3,True,28,-9.44
2024-02,20240201,021240,코웨이,77.6,watching,24.0,98.2,100.0,86.3,,91.3,63.7,10.879640585392265,94.97090638976155,81.09965635738831,28.690832282617997,38.3744236339069,False,,20240202,57000.0,True,3,True,3,True,4,-12.98
2024-02,20240201,218410,RFHIC,73.1,watching,0.0,100.0,73.8,92.2,,100.0,72.5,0.0,100.0,51.69578622816034,43.64744814516903,0.0,False,,20240202,17590.0,True,9,True,9,False,,-14.72
2024-02,20240201,225570,넥슨게임즈,72.9,watching,42.5,100.0,81.4,98.0,,38.4,57.8,0.0,0.16570543169490914,34.474616292798075,52.609590886357424,0.0,False,,20240202,14860.0,True,0,True,0,True,0,-13.19
2024-02,20240201,145020,휴젤,71.1,watching,54.6,79.6,86.6,51.0,,64.0,82.4,0.0,98.79445432621486,90.79754601226995,0.0,11.321040860658533,False,,20240202,162000.0,True,7,True,7,True,10,-9.2
2024-02,20240201,178320,서진시스템,70.0,watching,0.0,98.8,75.8,90.2,,77.8,75.5,0.0,67.10255492415764,55.970149253731385,62.140971129175284,0.0,False,,20240202,18620.0,True,5,True,5,True,5,-1.93
2024-02,20240201,035720,카카오,68.8,watching,0.0,96.3,100.0,70.6,,91.1,52.9,0.0,73.09394789074071,31.260229132569535,0.0,0.0,False,,20240202,53800.0,True,0,True,7,True,7,-4.46
2024-02,20240201,282330,BGF리테일,68.4,watching,0.0,100.0,100.0,94.1,,15.9,98.0,0.0,82.65009028138022,67.77408637873755,0.0,0.0,False,,20240202,140800.0,False,,False,,False,,-16.41
2024-02,20240201,003850,보령,66.9,watching,0.0,87.8,100.0,68.6,,100.0,48.0,3.4085014242077736,100.0,75.81903276131044,20.94578291085815,44.75097542924007,False,,20240202,12080.0,True,9,True,9,True,25,-6.87
2024-04,20240401,131290,티에스이,67.6,confirmed_turnaround,0.0,97.0,100.0,43.1,44.0,100.0,78.6,27.92131047997571,100.0,79.23322683706068,1.0434345485656609,100.0,False,,20240402,62100.0,True,2,True,2,True,2,-14.01
2024-04,20240401,204320,HL만도,66.6,confirmed_turnaround,31.1,84.5,94.5,90.2,,8.5,87.4,14.711945421500916,17.147354707968447,43.86422976501308,53.90510640344877,100.0,False,,20240402,33700.0,True,18,True,18,True,18,-6.97
2024-04,20240401,095660,네오위즈,66.1,confirmed_turnaround,30.8,97.5,57.2,94.1,,5.4,97.1,0.0,0.0,9.340659340659343,55.653447062467734,74.78882824099725,False,,20240402,22250.0,True,24,True,24,True,25,-14.16
2024-04,20240401,018260,삼성에스디에스,65.9,confirmed_turnaround,2.5,100.0,100.0,64.7,80.4,35.4,82.5,19.20966972638659,59.04730760845869,82.21574344023324,72.10092455399277,100.0,False,,20240402,165200.0,False,,False,,False,,-12.53
2024-04,20240401,067160,SOOP,73.0,watching,36.5,100.0,56.0,64.7,25.5,100.0,92.2,0.0,100.0,72.28637413394921,16.659414858589198,0.0,False,,20240402,121900.0,False,,False,,False,,-15.18
2024-04,20240401,066570,LG전자,65.1,watching,0.0,100.0,92.0,68.6,,32.7,94.2,12.877011211607847,55.83797947616897,83.46693386773545,22.99144164639662,0.0,False,,20240402,96500.0,False,,False,,False,,-6.42
2024-05,20240501,001120,LX인터내셔널,71.6,confirmed_turnaround,27.5,100.0,100.0,84.3,94.1,50.5,42.7,51.78911015032958,58.00762140172003,78.63247863247864,30.480538309540794,100.0,False,,20240502,27850.0,True,3,True,6,True,10,0.0
2024-05,20240501,086280,현대글로비스,68.1,confirmed_turnaround,0.0,90.7,100.0,76.5,80.4,73.5,67.0,9.748939130476824,24.405469678953658,71.50259067357517,27.08298633366908,100.0,False,,20240502,88834.0,True,3,True,8,True,28,0.0
2024-05,20240501,294870,IPARK현대산업개발,68.1,watching,64.3,100.0,66.7,54.9,58.8,48.8,48.5,19.5659307465588,17.932763224228427,31.372549019607877,70.41203481768989,0.0,False,,20240502,17600.0,False,,False,,False,,-5.0
2024-05,20240501,000120,CJ대한통운,65.8,watching,36.1,78.9,100.0,64.7,30.0,48.5,82.5,0.0,10.422798242025085,12.794612794612803,50.356323602361655,0.0,False,,20240502,121900.0,True,3,True,4,False,,-20.59
2024-05,20240501,319660,피에스케이,65.8,watching,0.0,100.0,100.0,39.0,,100.0,51.5,0.0,100.0,45.945945945945965,0.0,33.573035365799385,False,,20240502,29150.0,True,2,True,8,True,8,-5.66
2024-05,20240501,141080,리가켐바이오,65.0,watching,0.0,100.0,80.6,39.2,,79.9,91.3,0.0,89.61102402311414,31.012658227848107,100.0,0.0,False,,20240502,67800.0,True,12,False,,False,,-10.62
2024-06,20240603,454910,두산로보틱스,84.8,confirmed_turnaround,100.0,100.0,,85.7,,21.7,99.0,0.0,0.0,0.0,65.29907597991253,83.60780984002793,False,,20240604,74100.0,True,4,True,4,True,5,-0.81
2024-06,20240603,018260,삼성에스디에스,70.3,confirmed_turnaround,28.9,100.0,100.0,74.5,62.7,50.9,56.4,53.02340859437101,68.29386526210403,72.61904761904759,74.29619011189533,0.0,False,,20240604,158000.0,False,,False,,False,,-10.06
2024-06,20240603,180640,한진칼,69.3,confirmed_turnaround,86.3,86.4,0.0,74.5,,80.2,64.4,65.20034944693185,100.0,50.634696755994355,28.350640236478775,100.0,False,,20240604,63700.0,True,0,True,0,True,5,-2.2
2024-06,20240603,011070,LG이노텍,76.0,watching,0.0,92.1,100.0,84.3,70.6,100.0,98.0,26.336411110109825,100.0,100.0,70.58347325326271,41.983391107497646,False,,20240604,250500.0,True,5,True,5,True,19,-12.18
2024-06,20240603,067160,SOOP,73.5,watching,74.4,100.0,46.1,80.4,45.1,31.5,97.0,0.0,0.0,17.254901960784323,27.728388537596025,0.0,False,,20240604,106400.0,True,0,True,0,True,11,-3.1
2024-06,20240603,099320,쎄트렉아이,73.1,watching,0.0,100.0,100.0,70.6,,100.0,71.3,0.0,100.0,51.7857142857143,9.419324990840098,17.705311557069724,False,,20240604,50500.0,True,5,True,5,True,9,-7.92
2024-06,20240603,086280,현대글로비스,72.0,watching,0.0,100.0,100.0,94.1,98.0,43.3,85.1,13.507787160318582,82.55372945638433,88.31775700934585,55.90268254995851,0.0,False,,20240604,93186.0,True,7,True,7,True,10,-4.13
2024-06,20240603,010060,OCI홀딩스,71.9,watching,48.2,100.0,36.6,78.4,100.0,46.4,97.0,0.0,76.47761613606016,77.99999999999997,68.48594763582012,0.0,False,,20240604,94300.0,False,,False,,False,,-14.1
2024-06,20240603,259960,크래프톤,71.5,watching,0.0,100.0,100.0,51.7,,86.6,99.0,4.7108393785735725,77.96359017781543,69.63946869070213,42.320228023950705,0.0,False,,20240604,245000.0,True,2,True,5,True,6,-1.02
2024-06,20240603,000210,DL,71.2,watching,0.0,100.0,100.0,72.5,,85.6,69.3,0.0,89.0001586420243,47.76119402985074,6.790405870009467,0.0,False,,20240604,53500.0,True,0,True,0,True,0,-0.19
2024-06,20240603,028670,팬오션,70.9,watching,50.2,87.8,100.0,92.2,62.5,33.9,50.5,0.0,93.73913494719918,63.136033229491126,24.302579399957573,0.0,False,,20240604,4455.0,False,,False,,False,,-13.13
2024-06,20240603,120110,코오롱인더,70.7,watching,0.0,100.0,100.0,92.2,,74.0,52.5,0.0,100.0,76.54462242562929,47.643805465317776,0.0,False,,20240604,41250.0,False,,False,,False,,-12.24
2024-06,20240603,267270,HD건설기계,67.3,watching,62.7,100.0,,35.3,3.2,62.0,79.2,3.541929847854878,81.46374139997789,77.38693467336688,80.47188570448867,0.0,False,,20240604,56600.0,True,19,True,29,True,29,-8.13
2024-06,20240603,081660,미스토홀딩스,66.1,watching,19.6,100.0,43.8,72.5,,68.2,80.2,0.0,50.769847296043196,76.3636363636364,61.9958502750479,0.0,False,,20240604,38950.0,True,14,False,,False,,-1.67
2024-06,20240603,298020,효성티앤씨,65.9,watching,0.0,100.0,91.3,47.1,,100.0,51.5,9.287503605027252,100.0,74.5145631067961,0.0,0.0,False,,20240604,387500.0,False,,False,,False,,-15.87
2024-06,20240603,004170,신세계,65.2,watching,10.9,100.0,29.7,98.0,,64.4,73.3,0.39444870740445265,55.320206841686556,61.36618141097422,22.75216692036704,0.0,False,,20240604,163200.0,False,,False,,False,,-5.33
2024-06,20240603,036570,NC,65.0,watching,23.4,78.4,100.0,96.1,,55.7,29.7,0.0,82.9566822202103,42.04545454545453,0.0,0.0,False,,20240604,193100.0,False,,False,,False,,-7.77
2024-07,20240701,086450,동국제약,69.4,confirmed_turnaround,0.0,100.0,100.0,76.5,,100.0,35.9,75.40082262653618,100.0,97.94555726759114,97.2027877400909,100.0,False,,20240702,19360.0,True,11,False,,False,,-19.68
2024-07,20240701,267270,HD건설기계,67.1,confirmed_turnaround,51.6,100.0,,43.1,6.5,51.4,96.1,41.953065656727766,83.36422823040058,92.46231155778894,97.27132119909949,100.0,False,,20240702,58200.0,True,10,True,10,True,10,-15.72
2024-07,20240701,039130,하나투어,65.5,confirmed_turnaround,41.5,100.0,11.2,60.8,,69.4,92.2,2.375378004095685,47.239278404493255,56.96400625978093,33.308770373034214,68.78631808955635,False,,20240702,58000.0,False,,False,,False,,-23.88
2024-07,20240701,036540,SFA반도체,73.6,watching,58.8,100.0,57.5,68.6,,74.4,62.1,0.0,6.895868205444455,41.841680129240686,91.9560078859219,0.0,False,,20240702,5460.0,False,,False,,False,,-32.6
2024-07,20240701,049070,인탑스,72.6,watching,49.5,100.0,100.0,74.5,23.5,60.9,49.5,0.0,2.360931435963751,13.445378151260456,100.0,0.0,False,,20240702,24400.0,False,,False,,False,,-29.3
2024-07,20240701,454910,두산로보틱스,72.2,watching,66.1,100.0,,75.0,,31.8,63.1,0.0,87.17261381613643,43.49315068493148,0.0,0.0,False,,20240702,77200.0,True,7,True,7,True,7,-30.18
2024-07,20240701,265520,AP시스템,71.1,watching,0.0,100.0,100.0,82.4,,100.0,37.9,0.0,0.0,0.0,44.371990061139414,0.0,False,,20240702,26250.0,True,5,True,5,False,,-37.56
2024-07,20240701,389020,자람테크놀로지,69.6,watching,87.8,66.3,,28.6,,73.6,98.1,0.0,0.0,0.0,100.0,0.0,False,,20240702,76700.0,False,,False,,False,,-54.76
2024-07,20240701,011210,현대위아,67.4,watching,16.6,100.0,100.0,70.6,82.4,49.2,48.5,0.0,68.51257824954308,91.58249158249156,65.016433761732,0.0,False,,20240702,58000.0,False,,False,,False,,-21.64
2024-07,20240701,137400,피엔티,67.1,watching,0.0,100.0,100.0,66.7,,100.0,25.2,0.0,100.0,0.943396226415132,0.0,0.0,False,,20240702,68700.0,False,,False,,False,,-33.11
2024-07,20240701,090460,비에이치,66.1,watching,0.0,83.9,100.0,88.2,39.4,100.0,35.9,0.0,100.0,48.96030245746694,100.0,42.83371800661442,False,,20240702,24100.0,True,6,True,7,True,10,-26.97
2024-08,20240801,028260,삼성물산,71.9,confirmed_turnaround,45.9,100.0,83.3,51.0,,47.3,95.1,38.346211174734506,100.0,87.12169993560849,50.148179708548966,53.5522767967023,False,,20240802,148800.0,False,,False,,False,,-10.75
2024-08,20240801,170900,동아에스티,68.3,confirmed_turnaround,0.0,100.0,100.0,49.0,,69.8,95.1,0.0,100.0,96.52777777777779,12.632269203181016,59.35693068740883,False,,20240802,66046.0,True,10,True,10,True,20,-12.32
2024-08,20240801,139480,이마트,66.3,confirmed_turnaround,45.7,61.4,100.0,94.1,98.0,41.4,48.5,83.17823127069643,53.354066627353006,77.86259541984734,100.0,100.0,False,,20240802,62000.0,True,16,False,,False,,-10.65
2024-08,20240801,032830,삼성생명,66.2,confirmed_turnaround,23.2,100.0,100.0,35.3,,34.6,99.0,7.1940312377791455,100.0,86.01036269430054,30.73827938344621,53.20699425294211,False,,20240802,93000.0,True,11,True,21,False,,-11.61
2024-08,20240801,003550,LG,65.5,confirmed_turnaround,72.2,100.0,0.0,82.4,82.4,50.1,40.8,84.73831443894619,85.60394603617651,96.53979238754324,75.47870848195127,100.0,False,,20240802,86000.0,False,,False,,False,,-10.93
2024-08,20240801,097950,CJ제일제당,71.8,watching,22.9,100.0,100.0,54.9,56.9,73.6,82.5,0.0040202372558528765,77.28965172773918,69.22110552763819,36.59408417684769,7.240685909295785,False,,20240802,370000.0,False,,False,,False,,-18.92
2024-08,20240801,000990,DB하이텍,70.7,watching,0.0,86.2,100.0,82.4,58.8,100.0,71.8,0.0,100.0,77.2329246935201,50.947701241483415,33.200744545874485,False,,20240802,52500.0,False,,False,,False,,-32.95
2024-08,20240801,287410,제이시스메디칼,67.3,watching,82.0,35.2,100.0,32.4,,100.0,86.4,1.743710891394601,98.19695476695063,99.2272024729521,43.376965623451845,0.0,False,,20240802,12950.0,True,9,False,,False,,-1.62
2024-08,20240801,035900,JYP Ent.,65.6,watching,29.5,96.2,58.8,94.1,98.0,39.8,59.2,0.0,25.960475600026857,14.511494252873547,20.15945400732895,100.0,False,,20240802,56900.0,False,,False,,False,,-24.25
2024-08,20240801,263750,펄어비스,65.4,watching,21.7,62.6,66.7,84.3,,100.0,74.8,0.0,79.98533724340176,52.20588235294116,17.7547715863451,0.0,False,,20240802,42400.0,True,5,True,8,False,,-24.76
2024-09,20240902,393890,더블유씨피,71.9,confirmed_turnaround,57.4,72.7,100.0,95.2,,17.3,93.3,100.0,0.0,0.0,100.0,100.0,False,,20240903,21450.0,False,,False,,False,,-26.67
2024-09,20240902,000880,한화,82.2,watching,53.3,100.0,100.0,94.1,45.1,84.1,66.7,0.0,80.46646173476788,61.84419713831474,36.42607284154177,0.0,False,,20240903,29050.0,True,13,False,,False,,-7.06
